label,relpath,format,header,width,height,mips
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apammo00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apammo00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apammo00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apcamr00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apcamr00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apcamr00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apcann00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apcann00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apcann00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apmort00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apmort00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apmort00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\appowr00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\appowr00_d.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\appowr00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\appowr00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\aprepa00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\aprepa00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\aprepa00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\aprock00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\aprock00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\aprock00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apspec00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apspec00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apspec00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apwrck00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apwrck00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\apwrck00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\boltmine00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\boltmine00_SPEC.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\boltmine00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\gmine00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\gmine00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\gmine00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\grccmi00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\grccmi00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\grccmi00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbcerb00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbcerb00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbcerb00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbchar00.dds,BC1_UNORM(DXT1),FourCC,256,256,9
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbchar00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbchar00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbchar00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbhydr00.dds,BC1_UNORM(DXT1),FourCC,256,256,9
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbhydr00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbhydr00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbhydr00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbpow00.dds,BC1_UNORM(DXT1),FourCC,256,256,9
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbpow00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbpow00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbpow00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbstyx00.dds,BC1_UNORM(DXT1),FourCC,256,256,9
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbstyx00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbstyx00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbstyx00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbtran.dds,BC1_UNORM(DXT1),FourCC,256,256,9
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbtran_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbtran_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hbtran_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hvsat00.dds,BC1_UNORM(DXT1),FourCC,256,256,9
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hvsat00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hvsat00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\hvsat00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\magpull00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\magpull00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\nparr00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\nparr00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\nparr00_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obcycl00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obcycl00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obcycl00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obdata00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obdata00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obdata00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obheph00.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\oblema00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\oblema00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\oblema00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\oblemb00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\oblemb00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obpowr00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obpowr00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obpowr00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obstp00_d.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obstp00_e.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\obstp00_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\proxmine00.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\proxmine00_e.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\MISC_DDS\ubtart00.dds,BC1_UNORM(DXT1),FourCC,256,256,9
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\aspilo_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\aspilo_cockpit_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\aspilo_gun_n.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avapc_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avapc_cockpit_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avartl_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avcnst_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avfigh_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avhaul_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avhraz_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avland_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avltnk_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avmine_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avmuf_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avrckt_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avrecy_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avscav_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avscav_cockpit_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avslf_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avtank_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avtest_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avturr_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\avwalk_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvapc_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvartl_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvhaul_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvhraz_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvltnk_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvmine_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvmuf_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvraz_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvrckt_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvrecy_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvscav_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvslf_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvtank_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvturr_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\bvwalk_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\soviet_units_cockpit_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\sspilo_N.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\sspilo_cockpit_N.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svapc_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svartl_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svcnst_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svfigh_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svhaul_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svhraz_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svltnk_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svmine_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svmuf_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svrckt_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svrecy_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svsav_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svscav_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svslf_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svtank_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svturr_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\NORM\svwalk_N.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\Chrome_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\SBCOMM_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abbarr_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abcafe_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abcomm_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abhang_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abhqcp_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\ablpad_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\ablpow_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abmbld_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abshld_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\absilo_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abspow_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abstor_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\absupp_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abtowe02_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abtowe03_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abtowe2_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abtowe_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\abwpow_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\aspilo_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\aspilo_cockpit_S.dds,BC1_UNORM(DXT1),FourCC,512,512,10
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\aspilo_gun_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avapc_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avapc_cockpit_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avartl_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avcnst_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avfigh_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avhaul_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avheadlight00_s.dds,BC1_UNORM(DXT1),FourCC,512,512,10
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avhraz_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avland_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avltnk_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avmine_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avmuf_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avrckt_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avrecy_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avscav_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avscav_cockpit_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avslf_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avtank_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avtest_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avturr_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\avwalk_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bbbarr_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bbcom2_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bbcomm_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bbhang_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bbhqcp_s.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bbsilo_s.dds,BC1_UNORM(DXT1),FourCC,4096,2048,13
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bbtowe_s.dds,BC1_UNORM(DXT1),FourCC,2048,2048,12
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bvapc_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bvartl_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bvhaul_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bvhraz_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bvltnk_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
BZR_STOCK,BZ_ASSETS\pc\textures\SPEC\bvmine_S.dds,BC1_UNORM(DXT1),FourCC,1024,1024,11
