label,relpath,format,header,width,height,mips
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextf02_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextf02_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextf02_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw01_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw01_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw02_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw02_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw02_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw03_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw03_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw04_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw04_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw04_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw05_d.dds,BC1_UNORM_SRGB,DX10,4096,4096,13
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbextw05_s.dds,BC1_UNORM_SRGB,DX10,4096,4096,13
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbintf01_c.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbintf01_d.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbintf01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbtech01_c.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbtech01_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Buildings\Textures\fbtech01_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fspilo00.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fspilo00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fspilo00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwbazo01.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwbazo01_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwbazo01_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwrifl00.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwrifl00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwrifl00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwrifl01.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwrifl01_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwrifl01_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwsatc00.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwsatc00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Pilot\Textures\fwsatc00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Shared\reflection3.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvarch00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvarch00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvarch00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvatank00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvatank00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvburn00.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvburn00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvburn00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvburn01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvcock00.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvcock00_c.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvcock00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvcock00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvconst00_c.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvconst00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvconst00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvconst00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvdrop00.dds,BC1_UNORM_SRGB,DX10,4096,4096,13
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvdrop00_e.dds,BC1_UNORM_SRGB,DX10,4096,4096,13
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvdrop00_s.dds,BC1_UNORM_SRGB,DX10,4096,4096,13
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvrecy00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvrecy00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvrecy00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvsav00.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvsavc0.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvscav00_c.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvscav00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvscav00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvscav00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvscout00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvscout00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvscout00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvsent00.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvsent00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvsent00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvserv00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvserv00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvserv00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtank00.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtank00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtank00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtank00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtankc0.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtread.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtug00.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtug00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtug00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtug00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvtugc0.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvturr00_c.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvturr00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvturr00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvturr00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvwalk00_d.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvwalk00_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Scion\Vehicles\Textures\fvwalk00_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Temp\Textures\tospir01.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Temp\ibrail00.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\0.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\UI\Backgrounds\BackStarField.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Bane_Load.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Core_Load.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Dark_Load.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Main_end.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Mire_Load.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Pluto_Load.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Rend_Load.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Shell_Mods.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\Shell_PreMods.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\file_load.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\instant.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\intro.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\isdf_death.dds,BC1_UNORM_SRGB,DX10,640,480,10
BZCC,bz2r_res\baked\UI\Backgrounds\login.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\main.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\multip_1a.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\multip_client.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\multip_create.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\multip_end.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\multip_extra.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\multip_team.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\option_graphic.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\option_input.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\option_input2.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\option_sound.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\options_stats.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\scion_death.dds,BC1_UNORM_SRGB,DX10,640,480,10
BZCC,bz2r_res\baked\UI\Backgrounds\shell_addons.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\singlep_Archive.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\singlep_Briefing.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\Backgrounds\singlep_main.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\LoadScreens\splash1.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\LoadScreens\splash2.dds,BC1_UNORM_SRGB,DX10,1920,1080,11
BZCC,bz2r_res\baked\UI\MapPreviews\KOTH-4p.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\MPIisland.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\bridges.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\chill.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\ctfpluto.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\ctfvalley.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmbane.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmcubes.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmfig8.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmgoliath.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmpluto01.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmrift.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmring.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\dmtitan01.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\flagfort.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\ground0.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\ground4.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\hilo.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\kothrend.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\loot.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\mpicanyons.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\pyramid.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\quarry.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\rendstrat.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\river.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\river4.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\rjx-mars.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\sea_battle.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\shangrila.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\st_dunes.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\stiswar.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\strock.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\tunnels.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\UI\MapPreviews\volcano.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Bane\Creatures\Textures\Rhino.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\Creatures\Textures\Rhino_S.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbextf01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbextf02.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbextw00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbextw01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbextw01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintc00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintc00_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintc01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintc01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintf00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintf00_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintf01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintf01_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintf02.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintf02_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw00.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw00_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw01.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw01_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw02.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw03.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw03_s.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw04.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw04_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw05.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw05_s.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw06.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw06_s.dds,BC1_UNORM_SRGB,DX10,256,256,9
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw07.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw07_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw08.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw08_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw09.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bbintw09_s.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bcurch01.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\bcurch01_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\beruin01.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\beruin02.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\beruin02_s.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\beruin03.dds,BC1_UNORM_SRGB,DX10,512,512,10
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\beruin04_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\beruin04_s.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\Props\Textures\iceberg.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\Sky\BaneSun.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Sky\bane_bright_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Sky\bane_dawn_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Sky\bane_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\Sky\bane_tan_environ.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\bane.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\bane2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\bane3.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Bane\bane4.dds,BC1_UNORM_SRGB,DX10,1024,1024,11
BZCC,bz2r_res\baked\Worlds\Bane\bane5.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_1.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_1_e.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
BZCC,bz2r_res\baked\Worlds\Core\Core_2.dds,BC1_UNORM_SRGB,DX10,2048,2048,12
